text,label
엔 켄 두 이븐,0
볼링 끝나고 밥 먹던가,0
그냥 바다님이,0
아 박진희가최자혜구나 난 새로운 역할인줄.. 하진짜 얼굴이 바뀌니 몰입이 안될수밖에없다ㅠㅠ,0
"인구, 나라 청크 크기 겠죠",0
들키면 접으면돼 ㅅㄱ,0
더미보고 뭐하냐,0
터진게,0
샤린전에 찍어야 하는게,0
나 귀인이라는사람이랑,0
손가락 동작 들어감,0
목소리가 다른데요,0
아니 희재 따라,0
롤도 하긴하지,0
이제 베티와 쿠무가,0
그대신 엘소드를 많이해봤....크흠,0
나는 실패자야,0
현실아니고 그림이잖음,0
코코 동생,0
통방오셔서,0
내가 너 죽이는거,0
또 못참고 그걸해버렷다고,0
죄송합니다 ㅠㅠ 서버가 처음이라 실수를했네요..피해입으셧다면 진짜 죄송합니다..,0
사기죠,0
떠와도 무서운게 ㅋㅋ,0
승인해야,0
너 여자라며,0
누가그걸기부하지,0
일 시켜줘.,0
세민님 왜 저한테만 깐깐하세요,0
점보셔먼 가져가는거보다,0
정상인만 불러야하냐,0
절.데 쫀개 아님,0
내가 안귀엽다고 놀리는거랑 똑같을지도,0
무사에 만족할것,0
daga kotowaru,0
가장 쉬운적이였던것,0
들고온애봄,0
그리고 리소스쉐이더팩 모드수정가능한 깃헙부탁드립니다,0
삼계죽먹음,0
지금 하드레가능하신분??,0
왜그런가했더니,0
뉴짤공격하느라 안왔네,0
가강전은 알아요,0
수호랑 드래곤 둘다 조용히 해봐,0
고발사주 걸리니깐 제보사주란다?? 적반하장도 유분수지?? 박지원이 여기서 왜나와? 일베는 정신 병임,0
크야기ㅢㅡㅡ,0
공섭1짱이누구죠?,0
신캐뽑으려고,0
차량배분은 요미님이 하시는걸로 알고 있는데💀,0
밥이가,0
then it worked,0
이노센트를,0
노바님은,0
나 엄크오면 튀어야하거든?,0
안 쓸 듯,0
아니 저게뭐야,0
롤 ncs 브금 모음,0
유ㅏ도우메이커해주세요,0
진한게예뻐,0
내가 가져가게용 이리와여,0
다들 힝포터만 기다립시다 ㅋㅋㅋ,0
누가 남푠이 뒤에서 안아주묜 우리 여보라구 생각할고야~♡,0
2200만원 개인 방송에서 받았다 ? 상식적 거래는 아니라고 보면.,0
소주냄새난다,0
취소~~!~,0
철판=안좋아하는척,0
보라색 8개에 16만..,0
!ㅈㅅ ㄱㅁ 1 9000,0
따로 모집을 안해요,0
영화는 내일로 패스...,0
honestly that's true,0
잔다고 한건 서정님,0
어쩔땐 웅 어쩔땐 아 그래?,0
마스크 크기가,0
프리미엄 없이는 너무 답답해요,0
더욱더어,0
ㅈㄱㅊㅇ라는뜻?,0
호연서버,0
snake,0
다시 말해라,0
죄티 공지 댓글에 있던거 퍼왔읍니다 ai ㄷㄷ,0
오매 그건 몰랐네,0
왜내인사 안받아주노,0
그거 차피 시간 지금 남아돌아서,0
애파?,0
태그할게,0
신고 사기,0
좀 전해줘봐,0
맨날 방에서 방송하는 것만 보다가 공식 대회하는 거 보니까 디게 어색하네,0
dae dap hae,0
어 가가,0
상대팀은 뭐가댐?,0
1렙인데 9마리는 좀,0
파괴적인어래곤은,0
악으로깡으로 다시,0
대가리커서 스몰 안돼ㅔㅔ,0
해줄 수 있는 거 아닙니꽈!!!!!!!!!,0
운영한다니깐요,0
버려진 유기견 찾아가세요,0
타자를 느리게 쳤다고,0
!!p 미장 벌룬,0
광남중갓다가,0
서윗 지피티 ㅋㅋㅋ,0
이딴생각이나하고있을듯,0
!주식매수 룬전자 20,0
참차 원하는건 나요,0
이거놓치면 안된다,0
민준아 차단한 메시지,0
나중에 시승시켜줌,0
우리 클 테스터분 ㅋㅋ,0
프리미럼,0
동쓰님 갖다 팔아먹으려고해요,0
네 이니님 말씀하세요 사라지지말고 말씀 하세요 자리있어요 부끄러워말아요,0
찌솔님 원래,0
친추가 다 되어있으신ㄴ데요,0
좋다그랬음~,0
!p love sombody,0
민효린 진짜 쩐다..,0
그냥 가드하지말고 때려,0
국장 남자아님?,0
나 돈다?,0
< 제가 팔게요,0
사고싶은데하..,0
아까 밴 한 애요,0
내가 왔따따ㅏ따ㅏ따ㅏ따따따따ㅏ따따,0
앙잉이누구임,0
지금 다른계정 키우는 중,0
과제드가자,0
저거 일부러 넣은거 아님 ?,0
너 같은 미천한게 어디,0
아니 님한테,0
정장 입고,0
딥다크판타지는 좀 애바야,0
ㅁㄷ유미하는거면개추,0
그게 나무셋보다 괜찮을까요?,0
바로 작년에 k-고3이였기 때문에,0
오토튠도,0
마시면ㅋㅋㅋㅋ,0
okay but fr,0
도검님 말 들어보니까 2초에 좌우왕복 2번한다던데,0
잼민이라고 했었음,0
인터넷망령ㅋㅋㅋ,0
그래서 내 점수가 그따구엿나,0
로블하고 있으면,0
는 잘먹어야돼,0
<@1154721485546590238>  저 미목 있 그리고 미목으로 당근 많이 히꼬 구해요,0
라고 부르는데,0
혹시 새새 가지고 있으신분 있나요?,0
이건 예상 못했어,0
||~~일본어 1 : 0 sebby~~||,0
핫식스 몬스터같은거 조음,0
렙 보상으로,0
왁싱은 예약하셨음?,0
<@1013456942947115058> 안녕하세용!,0
조시는 팩토리 40초 면서,0
이건 그냥 종료해도 되나요?,0
병주고 병주고..,0
9번은 가는듯...,0
장모치와와임,0
아뇨 인터넷은 됐었는데 마크 실행이 안되더라구요,0
우리 센터백 ㅠㅠ,0
도배의 호흡 제 1형 에브핑,0
그녀가 경쟁전을 한판 하라며,0
이야 소잡 48을 열었넼ㅋ,0
업데이트 내역에,0
오니님 직접 끝내세여ㅛ,0
다듬어야하는데,0
규칙사항에 어긋나면,0
이상하게 유튜버 커뮤니티가 더 활발한듯,0
네모뉴비 서버나 들어와,0
그래도 감사의 표시로 수익이 들어오면 나눠드리거나 운영비를 분할해서 드릴려고 했죠,0
고로 면=쌀 가능,0
딴데서도 못함,0
ㅁ 0.75재만 오늘 더하면 되는데,0
수용소 보고싶음,0
사람 마음 여는 건 상대방 몫이지만  잠긴 마음을 열기 위해선 결국 계속해서 두드리는 수밖에 없어여,0
제발 시험기간만 아니여라,0
다른 문장 복사,0
렉시짱 나 만약 하주 털리면,0
ㅁ 보상받아야하는데,0
내 아래에 말하지마,0
ㅋㅋ 배틀크루저,0
천국(?),0
이쪽으로 오십시오,0
창너,0
신생서버라,0
광고주면 보통 제품도주자너,0
바텀이 먼저 포탑 밀고 탑 가지 않아요?,0
다들 근데 왜 다른 나라 가있음?,0
q. 포멧님이 바쁘셔서 출석체크를 못하실 정도라면 빨리 해야할 듯요(?),0
혼인신고 부터 한다?,0
하닌데,0
안들키면 됨 이런건가유,0
노랑노랑 해지고싶어?,0
돈돈돈,0
아 군데 구림체가 쪼끔 익숙한데에,0
나 러스트 안한다고,0
듣다가 잔거 아니지??,0
안씻으면 더 더러운데?,0
저도 영어로했어요 ㅎㅎ,0
기차비만 줘,0
주말 2틀만 갔다가 돌아옴,0
심지어 출혈..,0
함 잡아봐요 ㅇㅇ,0
의료사고 일어날일이 전혀 없어서 서로 할려고 할듯,0
멀티를 잘해서,0
그냥 난 삼삼드래 안해야겠다,0
흥민이형 한번 보는데 이정도 돈이면 그냥 안보고 스포티비로 보는게 나을지도,0
거ㅏㅁ색해,0
@서포터팀,0
정답을 맞주면,0
```1.rp종류: 서편  2.작성자 : 서도해  3.킬 회수(해당 rp 킬수):  0  4.일시:2023-11-25  16 : 11  5.승리여부: 승리   6.개인 승리 횟수(모든 rp 총합): 12```,0
블런더버스보다 데미지가 더 쌘 대신 정확도랑 관통이 낮은,0
勉強しに行こうか？,0
감사합니다~~ 이런분들이 계시니 세상이 살맛나네요~~,0
최정예 합격,0
저거 시미베 계정으로,0
코샷은 뭔 감성이야,0
원래 저런건 한명만써야돼,0
뭘 사줘도,0
그럼 알려주면되지,0
아 웃겨ㅋㅋㅋㅋㅋㅋㅋㅋ,0
개편하는 겁니다,0
저 스케할 때 힐 못받은,0
행정부 장관은 내각 총리임,0
여캔데,0
제린님 댓글에 댓글다신분 맞나요?,0
마론이 리틀보이임,0
레두가 짜른다함,0
그게 있음..ㅋㅋ,0
회발에,0
근데 감기는 아닌데,0
yeins2,0
대화하는법을 모르는듯,0
욕하는거 줄은거 같더니,0
레온도 안하자나,0
%설명 멀루솜니움,0
바빠...?,0
약소국 침공 문화라니깐,0
차단을 박아버리죠,0
어하려 전쟁 도왔지,0
사사로울 사,0
너무 하구만,0
~~아 @@하고싶다~~,0
어이 박진우,0
좀 있으면 밥먹어야 되서,0
명석이가 하도 화를내서 무서워요,0
그냥 너기묘해,0
서산대신 버거킹이 있네요,0
0원 된거임요,0
여기 인원이잖아,0
그건 다주는거여,0
굴러가지고 레슬링 기술 썼어야지,0
!p maroon 5 cold nc,0
요셉..,0
어....안돼요..,0
컴퓨터가 꺼졌어여,0
동갑인데 뭐가어림ㅋㅋㅋㅋㅋ,0
아무튼 오늘부터,0
100년이잖어,0
국가가 다야를 사들여서,0
생그 팔아야겠다,0
안튕겼냐,0
win만 남아있네,0
<@432457856995033088> 뭐행,0
워후~~~,0
오늘 저녁에 열린공감 tv를 보거라...너의 부친 주택매매거래 내용이 나온다.~~,0
ㄴ의 목소리는,0
에푸님 경고부터 빼셔요 ㅋㅋㅋ,0
아니 나한테 넘어올리 없으니 괜춘!,0
와뮤는 엑뮤만큼 혼자 다해먹긴 힘들지않나요 ?  앞라인 못버텨주면 힘들던데,0
운만지는어쩔수없이,0
총 갈겨버릴까,0
글고 지오메트리는,0
퀘이사 저희집 입니다,0
여기까지 왔는데 곧 자야한다니..,0
힘도 내가훨씬썐데도,0
나도커뮤러인가,0
무고밴임?,0
신상뜬적,0
난 지메유저로써 옛날계 더좋음 :<<,0
로시 입벤이옄ㅋㅋㅋㅋㅋ,0
발로란트파일이랑 학교 과제 밖에없어요,0
다시올린거라,0
"기독교 신자만 아니었어도... 중세 시대 수준의 미개한 세계관, 가치관에 사로잡혀 있는 윤아가 안타깝다.",0
천국에 갓다오다,0
저는 학원가야해서 일단 보이스 나가볼게요,0
역덕 사람들 찾으면,0
안닫아놨다,0
타일은 괜찮나요,0
있는게머노,0
라이브 안봐도 눈에 보인다,0
로얄님,0
역할 삭제안라면,0
뉴진숙 사형에 찬성하신다면,0
권한내놔봐요,0
리얼입니다 ㅋㅋ,0
헉헉 왜짤려,0
러일전쟁에서,0
아기 챠챠요,0
책상 엎지,0
등의상처는 검사의 수치수준,0
응원해요 이덩님...잎저씨를 잘 보호하실거라 믿어요,0
말레이시아전에 이렇게까지는 할 필요가,0
데자뷰는 이노래가 아닌데,0
페스타 이후 얼마간 휴직을 하고 나서 복직할 것으로 추측된다.,0
발로 돌렸는데,0
업뎃 관련으로 갑시다,0
폰 이이피라 ㄱㅊ,0
한번도해본적이없다고,0
조씨형을 괴롭힐수 있는 유일한 말 ㅋㅋㅋㅋㅋㅋ,0
우리가 거기가서 디도스 날리고 올게,0
특이한애 보고,0
저한텐 그게 잇어요,0
초1 이니까,0
라플님 아기같이 주무신건가요,0
우리 삼춘이 애기들 상담 잘 해주죠,0
1. 법계열에 비해 너무약한 도슬 검슬 데미지  2. 현재 인첸 인터맷그레일2 hp상승 270으로 고정(버그) (인트비례로 상승하게 변경)  3. 너무나도 모자란 힐슬의 힐량 (인트비례 힐량상승으로 변경)  4. 총슬 스턴샷 고장 (제발해결해주세요 몇시즌 째 방치중임),0
와 레전드!!,0
이꼬라지여서,0
발로란트나 오버워치 하실분 채팅걸어주세요,0
이렇게 생각해봐,0
앵식이도 왔는데,0
그때 그게 참 맛도리였는데,0
간편한 방법으론,0
아뇨 그냥 한 번 믿어줬는데 사기당한거에요...,0
요즘 초딩 애들도 다담배피니,0
it's almost like the people's republic of china.,0
아치보다 쌔다고,0
후기 할까요/,0
팬아트를 받는 최고의 커플,0
써실?,0
저는 담주 목요일 방학이에요,0
항상 나는 맨날 욕먹고,0
<@803196584673935382>  how,0
<@1051526136896696320>  왜 쳐맞냐 ㅋㅋ,0
그래서 장소가 어디지?,0
디수야 ㅋ,0
전 여자 아니예요,0
zip: idk honestly,0
기분이 안좋앗는데,0
ㄹㅇ 벤먹겠네,0
오더가됬어,0
1600에 0.1 너무 느려서,0
여자보다 힘이,0
i made computer science,0
자자 개밯 시작,0
한국공님,0
사진아,0
300마넌도,0
가끔식 로블이 억까해서,0
아 쫌 오라고오,0
속도건 디자인 바꿨어요?,0
장영우 왤케 패굎지?,0
사이버 수사대에다가,0
방학때 다낭 간다했는데,0
저 마그 이동기 빼고 다 각하고,0
원신 퀘스트 2만명 선착으로,0
댕기오쏘,0
야구르트 주세여,0
벗알라부 !!,0
명조 하구 있어요,0
돕는데?,0
s ecs,0
베트콩이 어디 나오냐,0
잘가라 김윤정,0
기존에 있는 역할이,0
둥그란거에 손가락 넣고 돌려서 노는거있는ㄷ,0
1시에 끝나,0
마이크가 못잡는거에요,0
1버전당 이벤트 3개 정도로 타협 봅시다,0
프사바꼈다,0
kpjur,0
연애 잘함,0
<@724141412379000862> 칭찬,0
이재명 토나온다 5000억을 가진자가 도둑비유를해 뇌물받고도 당당한가,0
(몰음,0
그거 무료인데,0
관심이 조금 있었ㄴ느데,0
이게 폭이지 ㅋㅋ,0
bitcoin,0
괜찮아 난 애기니까 아무것도 몰름 응애,0
필주가,0
마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자마크하자,0
자랑하던데요,0
이걸 당하면 어떡해,0
맛도 변한건가,0
젠지가 체고지,0
잠수이별 vs 환승이별,0
얘는 왜 내가 가는곳마다,0
면허취소 / 면허시험 지원 불가 두개 할거에요.,0
경험치 2배 코드랑,0
그런 짓 안하지,0
새벽 4시에 깨서 경기 결과만 본거 같은데,0
백프로 김성주 오더받으면서 몰카한부분이겠지만 조보아씨는 이미 그동안 표정으로 다 말해줘서 ㅎㅎㅎ,0
공기걍,0
개추해드릴게요(?),0
나이아나야,0
시니타이나,0
mrt 재밌나요,0
나 와고부 1땅,0
첫뽑부터,0
그런애들이 있,0
티켓 확인좀 해주세요ㅜ,0
크시야 등차수열,0
디오님이랑,0
10억+뜨긴함,0
정찰은 사야지,0
전 궁급했습니다,0
가끔 내가 들어가면 걔가 한 번씩 언급 하거든,0
떠나겟서요,0
3억까지만 맞춰도,0
저기 프슬어디서 레벨업하는거죠?던전말고 퀘스트로 레벨업하고싶은데,0
나랑 싸우던애 어디거ㅏㅁ,0
모양 다르면 또 달라,0
손절 하자,0
2페,0
진규는,0
ㅇㅣ거 해킹링크일듯,0
통장날짜별로입출금정리하기,0
이건나도있긴한대,0
몇시용,0
현생살다가 무리하게 접속할 필요가 없네..,0
본인들 실력으로,0
하 집가즈아,0
오케이 둘기 검거,0
헤헤 잼밋따,0
여러분들 똥콩총의 입학식을 축하해줍시다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
쓰ㅡㅇㅂ,0
꺄륵아 이노래 꼭 불러죠 기대할게?,0
몇시 까지함?,0
이게 개 맛도리,0
신규맵재료,0
그냥 뭔가 너랑 대화 했지 않았을까?,0
처음들어와서,0
호떡_02분,0
못본거야?,0
seowoofamily,0
니캐입궁금한데,0
시피빕도,0
그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。그댄 φγlr요…그ㄷη뒤에べㅓ 슬퍼あト던 작은lト를。,0
저번에 하신분이네,0
저스틴비버라니,0
여기 사람들이랑 하다보니까 후회안되네여,0
저하요,0
나한테 후원해줄 사람 있니?,0
ㅇㅋㅂㄹ ㅋㅋㅋ,0
다른게임들은 뭔가,0
솔직히 하루정도는,0
그리고 지금 900 잇음,0
이거 정식입니까?,0
라푼젤 오랜만이다,0
미국 적국일때가,0
그그ㅡ그극,0
<@1235198704827240521> 뀽뀽 우리도할래?,0
와 나도 저거 떴는데,0
낮 경기때,0
비제이들 30명이 하는 킬내기가 1100만원짜린데,0
밥시간끝,0
감폴 얘는 어쩌피 군대로 맞을거 알면서,0
2023윈터쇼케이스감사선물,0
블루를 풀어라,0
기춘 / 우진,0
이거는 어떤가요?,0
끓는당,0
비상 계엄 선언했다고 해서 전쟁이 나는 건 아닙니다..,0
흑우랑,0
레오님한테 말해야겠다,0
쑤멜 내꺼라니깐,0
스탯은. 과일 맥스 체력 맥스 주먹은 1500 남은건 칼다찍었어요,0
최애의아이 유튜브요약본 보면,0
어디 부대 어디 계급인지,0
미베슬대업이,0
크시가나무시함,0
좀비 천배 모드 같은거 해서,0
멤버를 넣는다고 하면,0
!p that'shilarious,0
쑤쑤 블럇,0
하마치도되고 다된다구,0
나 책상 사진,0
내 도배방 어디갔노;; 5602,0
활로 쏴서 죽임,0
한돌이 뭐임,0
줄여서 서서가,0
<@&1168226620306370784>  바이브 학살단   <:logo:1175043298835050496> 2023년 11월 26일  바이브 학살단 출석체크<:logo:1175043298835050496>   “규정을 어긴자에게는 규정이란 없다.”,0
기다려ㅑㅜ줘,0
뭔 몰수,0
너 플레 원주민은 아니지?,0
아 팔빠질거같애,0
저는 사랑하나요,0
모데가 개모데: 나? 나 16,0
원콤 못내는게 더 힘듬,0
!ㅈㅅ ㄱㅇ 8 다,0
나 더 해주라,0
머하냐곡,0
역할을 줬는데요,0
아들어봣어,0
크시야 피카츄,0
잠츠 저럴때마다 계속 서버 열어주기 싫음,0
i love bady~~,0
시너지는 해방퀘 개빡세서 친구비내고 가야되던데,0
다시 가서 말걸고...,0
매우.. 길군여,0
게임 점검 하는거라는데요,0
지젤때문에 레드해야겟음 ㅠㅠ,0
제5공화국임,0
형!!!!!!!!!,0
인스타 릴스에도 올라오던데,0
그래도 하루 과학 잘 봤네,0
2시애ㅜ가능 해요?,0
싸울거면 다툼방..,0
방망 ㅎㅇ,0
한두살먹은 애들도아니고,0
와 진짜 다른유저도 다 봤다 ㅋㅋㅋㅋ,0
컴이왤케,0
아니마이크어디갓어,0
but still lost to me,0
튀플은 안하더라,0
왜물어보노,0
현재 가장 좋은 스펙의 플레이어가 간신히 깰 수는 있을 정도로는 되어야 하지 않을까...,0
사타느이 길로,0
같이서든 ㄲ ??,0
9월11일이 생일인듯,0
3번 아닌교,0
그 제가 쓸게 아니라 다른사람한테 주는건데 그것도 되는건가여,0
뉴비인데 활 스킬트리 공유좀 부탁드립니다 ~!,0
whos this,0
계정 인기 많을까요?,0
하고있잖아 ㅠㅠ,0
*𝕒𝕙𝕖𝕞*,0
수련회나,0
ㅁ 끼야아아아아아아아악,0
늦었을거같았음,0
저렇게 나오는거는,0
레데리임?,0
나 너 없으면 공겜 못해,0
나는 타임아웃 안먹음,0
ㅋㅋㅋㅋ아웃기네,0
로블록스 화공키면 뭔 하얀색 깜빡거리는데,0
4성 계정이 좋은게 무기뽑만 돌리면 돼요,0
이섭 안정됄떄 까지는 계속 괄자일거에요,0
브으롤스타즈~,0
아니 갖고 오라니까? 맞춤법말고,0
근데 빠진타이밍에 도원수님이 티피하심,0
반드시 돌아온ㄷ...,0
나이서버오고,0
프사착용샷보니깐,0
답장이 왜 없지,0
왠만 해선 검캐 굴릴줄 아는 지인이 있어서 괜찮을듯요,0
사랑해❤️❤️,0
뜨는거 저,0
당원 모집이면 안줌ㅋ,0
때리고 싶은건 아니지요?,0
정말i인거군요,0
여자를 어떻게 해,0
그거해명좀,0
히트대시가,0
내전 언제함,0
더ㅠ올려주는거야??,0
하나 다른거했다가,0
!!p 신태일 니거 뽀삐뽀,0
코레파님 뭐하셨어요,0
온조였으면 ㄲㅂ였는데,0
눌렀는데안댐,0
#관계란,0
16x개임,0
우리 32번만 이기면,0
제이눼이쿠에사이,0
!!p 여름밤 제이팝,0
벌어주실분,0
못줄걸,0
홍보글주라해,0
당당하죠,0
# 기엽다.,0
숨참고 럽다이브,0
햄찌 귀여웡,0
이쉬탈 이번게임,0
오늘 인파님한테 피드백과 엄청나게 까일 예정이라고 했기도 해서..ㅋㅋㅋㅋ,0
롤 접속해 있는데,0
이쯤하셈,0
티티에스좀,0
분명 이길겁니다,0
무슨단어인줄,0
<@1104700543668060242> 이분도 하고싶다하거든요,0
최고의 월급 mvp 먿을듯,0
잘부른당,0
밍재좌는 알마배일..,0
동현이 질투한다,0
잘한다..! 정찰가격 음료수들 초코바들 과자들 골프장 매대로 가면 가격이 몇배가 그냥 확 뜀... 세무조사 강력히 해야합니다. 그리고 캐디들은 세금 안내는거 아십니까?,0
몰트케뷔르케,0
아 알잖아,0
머릿말로 수업 45분 들어봤냐?,0
ㄴㄴ 저정도까지는 예상안했음ㅋㅋㅋㅋㅋ,0
나도 생각없었어,0
4k인 사람있냐,0
죽을 사인가,0
아니라고 생각하는데,0
요즘은 5성이 100만딜이 넘는데,0
ㄷㅋ 친구 말고,0
패드립이란,0
서윤이형 발로하자,0
<  실 골 구간 듀오 하실 분 연락 주세용 서폿갑니당,0
다시하기 뜸,0
권력사는봇?,0
친구가 찍어준,0
이건강화운빨따라좀차이나긴한데,0
페이가해줘,0
1시간 먹으면 개손해인데,0
낫을 삼?,0
외놈색ㄱ,0
쏠줄은 암,0
녹전 규칙 제정을,0
잔인하네요,0
내 캐리,0
레두한테 지면 에바임,0
코히미냥,0
나 곧 주거 애드라....,0
예측불가네요,0
넵두고 무너질때까지 벌금 물게 하는것도 ㅋㅋ,0
맛있게 먹었습니다~,0
모여봐 찌질이들아ㅉㅉ,0
어 누군가가 잘못 지급했다,0
잭하,0
모발모발~,0
활동 많이하면 가능할지도?,0
자몽이요,0
그게 가장 재밌었음,0
에이펙스 모나크,0
금요일밸패래,0
어드민줄게,0
지은이 떼껄룩,0
자기는 그저 시키는대로만 했다고,0
작동은 할거같은데,0
90 아니면 그이하 or 이상,0
ㅁ 개빡숙이네,0
띠용임?,0
프레이야 트롤링 쩌네,0
둘이 팀하셨죠,0
대기/천하무적정휘운/히키코모리 개백수#부산 진구/플4/원딜-미드,0
노래감상,0
도현아 내일 3시,0
"이오스, 미스블록, 제로엑 이답이다",0
예비중1,0
전... 미리 계획하고 예약된데로 하면되서요 'ㅅ',0
이상형 뭐야 <@1066354270686941214>,0
치즈 왜나감,0
잡아놔주셈,0
동생 빨리갔으면 좋겠다,0
로우 파티좀,0
no icon,0
에테르가 뭔짓함?,0
제 계좌붙여넣기하고7777777777778888888878878788788788878788788787878878788788787878878777777777777777777777878888888888888888888888 이딴거 써놧는데요,0
제 친구를,0
루하님이 만드신대요,0
<@1122542367342334082> 그럼 너가 만들어줘,0
그럼원래 특특특임?,0
비추인데,0
내일 늦게 올라가거나,0
얼굴만 최애,0
현준이도 인서다 바라기로,0
아근데술취한나나세시몬...,0
지가 잘못한거임,0
예 그 예 아 거기요 예,0
어유 여기 사람 너무 많다,0
busan,0
근데 유릴제국 링크 아니여서,0
자살뜀,0
제가 빡대였네요,0
끼야ㅑ!!!!!!,0
그때쯤이면 나 컴 못해요,0
시작한지 얼마안된친구라 더꼬이는거같아요,0
아 둘다 가능한데,0
지금 100년뒤에 왕실 유지되냐는 투표에서,0
저도 친추,0
중학교랑 고등학교랑,0
가국 하나 만들어 볼래,0
당근과 채찍임 이게,0
지금은 무슨 칼 좋음,0
쌍레 410억시작이네,0
선따기전에,0
근데 싸운다기도 에매한것같음,0
!!재생 노래하는 하리보,0
> =공지= >  > 현재 판매 일시중단 >  > @everyone,0
제가 끝까지 가볼려고했는데 1시간 넘어도 할머니 집 안나옴,0
소리가 또 안들리노,0
결초님 조용히 칼바람 하구계셨넴,0
둘이 좋은 사랑하네,0
로밍8초임,0
손 따실 수 있으시면 따보시고,0
인싸는 백룸에도 인기가 많다,0
발로를 안해서 잘 모루지만 암튼 아닙니다,0
도망갈수가 있음,0
!p 이홍기 삭제,0
(타 이모지 사용시 숙청될수 있음),0
옛날 아프리카,0
영원히 잠들 순 있어요,0
개손해를,0
넘모 예뻐요,0
근데 나는 사실 너를 정말 좋아했어,0
한컴 타자연습 해야겟다(?),0
국어를 안 봤잖아,0
넌 체질이 불가능이야,0
옾셀차 계정을 주기도하는구나,0
주흔 70퍼작,0
나 협박 안했는데?,0
외래어로 있지 않음?,0
q밥먹으면서보개 화공좀,0
19910원내시면,0
어대윤 ㅋㅋㅋㅋㅋㅋㅋ 개그하냐,0
2차가자,0
@날렵한서연이,0
무력화시켰던거임,0
불러 ㅋㅋㅋㅋㅋㅋㅋ,0
전 언제까지나 중립,0
마크니끼워주셈,0
복귀감,0
빵장이 젤망ㅎ이 하는데?,0
여자만 받습니다.,0
카가야가,0
스카이는 가,0
평등-,0
위이이이이ㅣ이이잉,0
사막여우가,0
한명 딜이 나은데,0
샌드위치에육즙...,0
퓨리,0
싹 파쿠리라는게,0
안욍무,0
사실 귀차나서 안갓어,0
많이 크시네,0
그리고 팔에 쥐낚어요,0
스택스가 ㄹㅈㄷ,0
나 삼성 취급안해줍니다,0
"거지네,,",0
코기 매니저이자 제작자인 김 로 이 라고 합니다 !,0
피어야 넌 170도 안돼잖아,0
4천원 빼주잖아,0
이정도면 협박인데,0
느비 종려는,0
그걸 다시 바꿔도,0
난 끊어,0
앞자리에 앉은 돼공땀냄새때문에,0
님들 앙스타는 안파잖아요,0
그냥 이야기하고,0
잘 불러올수잇죠??,0
타키 ㄹㅈㄷ,0
아니 엘펠트,0
진짜 개꿈,0
냄새는 플로라 향기인데 아주 좋은 거거든요,0
진짜 왜그살이네 ㅋㅋ,0
그럼 요거나 그려주세요,0
나도 니한테 안 말함,0
./송금 rushh0ur#kr0 32947,0
서버 리스트에서 서버 선택 후 편집 -> 리소스팩 사용으로 하고 들어와주세요,0
근데 쟤가 지이름이면,0
푸리나 바로 못뽑겠는데요 ㄷㄷ,0
< cds클폭이에요?,0
체크인,0
크시야 큼시,0
노래조음!!!!,0
크로아아닌가,0
홍준표 찍어야겠다,0
방금도 풀어드렸으니,0
예에엽,0
웃긴게 애박으로 팔면 100개에서 110개 돌밖에,0
번..뭐요?,0
a젖소는 ‘에이 졌소.’이고 b젖소는 ‘삐 졌소?’,0
서버열었노,0
나의 또다른 자아는 싸이코패스??,0
8시 30분부터 가능,0
너어는 진짜...,0
나안함.,0
몰라여ㅕㅁ,0
마법관련스킬,0
플레갔는데 팀차이나서 플2가라,0
30렙 디품강으로 계승해버리면,0
비엘 대사잖아,0
폴라 하의가 좋음 그 빨간 하의가 좋음?,0
아 합방중이군,0
10년만 기다려줘요,0
저게나오네 ㅋㅋㅋㅋ,0
뒤 뚫리고 싶어서 환장했지?,0
거리조절 못하면 눈이 이기구..,0
0티어인데 왜 빨간구슬이,0
